dig,dump,it
505,507,236
505,507,237
505,507,238
505,507,239
505,507,240
505,507,241
505,507,242
505,507,243
505,507,244
505,507,245
505,507,246
505,507,247
505,507,248
505,507,249
505,507,250
505,507,251
505,507,252
505,507,253
505,507,254
505,507,255
505,507,256
505,507,257
505,507,258
505,507,259
505,507,260
505,507,261
505,507,262
505,507,263
505,507,264
505,507,265
505,507,266
505,507,267
505,507,268
505,507,269
505,507,270
505,507,271
505,507,272
505,507,273
505,507,274
505,507,275
505,507,276
505,507,277
505,507,278
505,507,279
505,507,280
505,507,281
505,507,282
505,507,283
505,507,284
505,507,285
505,507,286
505,507,287
505,507,288
505,507,289
505,507,290
505,507,291
505,507,292
505,507,293
505,507,294
505,507,295
505,507,296
505,507,297
505,507,298
505,507,299
505,507,300
505,507,301
505,507,302
505,507,303
505,507,304
505,507,305
505,507,306
505,507,307
505,507,308
505,507,309
505,507,310
505,507,311
505,507,312
505,507,313
505,507,314
505,507,315
505,507,316
505,507,317
505,507,318
517,507,319
523,507,320
530,507,321
538,507,322
547,507,323
556,507,324
565,507,325
574,507,326
583,507,327
592,507,328
601,507,329
610,507,330
619,507,331
628,507,332
637,507,333
646,507,334
655,507,335
664,507,336
673,507,337
682,507,338
691,507,339
700,507,340
709,507,341
718,507,342
727,507,343
736,507,344
745,507,345
754,507,346
763,507,347
772,507,348
772,507,349
779,507,350
787,507,351
796,507,352
805,507,353
814,507,354
823,507,355
832,507,356
841,507,357
850,507,358
859,507,359
868,507,360
877,507,361
886,507,362
895,507,363
904,507,364
913,507,365
922,507,366
931,507,367
940,507,368
949,507,369
958,507,370
967,507,371
976,507,372
985,507,373
994,507,374
1003,507,375
1012,507,376
1012,507,377
1012,507,378
1012,507,379
1012,507,380
1012,507,381
1012,507,382
1012,507,383
1012,507,384
1012,507,385
1012,507,386
1012,507,387
1012,507,388
1012,507,389
1012,507,390
1012,507,391
1012,507,392
1012,507,393
1012,507,394
1012,507,395
1012,507,396
1012,507,397
1012,507,398
1012,507,399
1012,507,400
1012,507,401
1012,507,402
1012,507,403
1012,507,404
1012,507,405
1012,507,406
1012,507,407
1012,507,408
1012,507,409
1012,507,410
1012,507,411
1012,507,412
1012,507,413
1012,507,414
1012,507,415
1012,507,416
1012,507,417
1012,507,418
1012,507,419
1012,507,420
1012,507,421
1012,507,422
1012,507,423
1012,507,424
1012,507,425
1012,507,426
1012,507,427
1012,507,428
1012,507,429
1012,507,430
1012,507,431
1012,507,432
1012,507,433
1012,507,434
1012,507,435
1012,507,436
1012,507,437
1012,507,438
1012,507,439
1012,507,440
1012,507,441
1012,507,442
1012,507,443
1012,507,444
1012,507,445
1012,507,446
1012,507,447
1012,507,448
1012,507,449
1012,507,450
1012,507,451
1012,507,452
1012,507,453
1012,507,454
1012,507,455
1012,507,456
1012,507,457
1012,507,458
1012,507,459
1012,507,460
1012,507,461
1012,507,462
1012,507,463
1012,507,464
1012,507,465
1012,507,466
1012,507,467
1012,507,468
1012,507,469
1012,507,470
1012,507,471
1012,507,472
1012,507,473
1012,507,474
1012,507,475
1012,507,476
1012,507,477
1012,507,478
1012,507,479
1012,507,480
1012,507,481
1012,507,482
1012,507,483
1012,507,484
1012,507,485
1012,507,486
1012,507,487
1012,507,488
1012,507,489
1012,507,490
1012,507,491
1012,507,492
1012,509,493
1012,513,494
1012,519,495
1012,528,496
1012,537,497
1012,546,498
1012,555,499
1012,564,500
1012,573,501
1012,582,502
1012,591,503
1012,600,504
1012,609,505
1012,618,506
1012,627,507
1012,636,508
1012,645,509
1012,654,510
1012,663,511
1012,672,512
1012,681,513
1012,690,514
1012,699,515
1012,708,516
1012,717,517
1012,726,518
1012,735,519
1012,744,520
1012,753,521
1012,762,522
1012,771,523
1012,780,524
1012,789,525
1012,798,526
1012,807,527
1012,816,528
1012,825,529
1012,834,530
1012,843,531
1012,852,532
1012,861,533
1012,870,534
1012,879,535
1012,888,536
1012,897,537
1012,906,538
1012,915,539
1012,924,540
1012,933,541
1012,942,542
1012,951,543
1012,960,544
1012,969,545
1012,978,546
1012,987,547
1012,996,548
1012,1005,549
1012,1014,550
1012,1014,551
1012,1014,552
1012,1014,553
1012,1014,554
1012,1014,555
1012,1014,556
1012,1014,557
1012,1014,558
1012,1014,559
1012,1014,560
1012,1014,561
1012,1014,562
1012,1014,563
1012,1014,564
1012,1014,565
1012,1014,566
1012,1014,567
1012,1014,568
1012,1014,569
1012,1014,570
1012,1014,571
1012,1014,572
1012,1014,573
1012,1014,574
1012,1014,575
1012,1014,576
1012,1014,577
1012,1014,578
1012,1014,579
1012,1014,580
1012,1014,581
1012,1014,582
1012,1014,583
1012,1014,584
1012,1014,585
1012,1014,586
1012,1014,587
1012,1014,588
1012,1014,589
1012,1014,590
1012,1014,591
1012,1014,592
1012,1014,593
1012,1014,594
1012,1014,595
1012,1014,596
1012,1014,597
1012,1014,598
1012,1014,599
1012,1014,600
1012,1014,601
1012,1014,602
1012,1014,603
1012,1014,604
1012,1014,605
1012,1014,606
1012,1014,607
1012,1014,608
1012,1014,609
1012,1014,610
1012,1014,611
1012,1014,612
1012,1014,613
1012,1014,614
1012,1014,615
1012,1014,616
1012,1014,617
1012,1014,618
1012,1014,619
1012,1014,620
1012,1014,621
1012,1014,622
1012,1014,623
1012,1014,624
1012,1014,625
1012,1014,626
1012,1014,627
1012,1014,628
1012,1014,629
1012,1014,630
1012,1014,631
1012,1014,632
1012,1014,633
1012,1014,634
1012,1014,635
1012,1014,636
1012,1014,637
1012,1014,638
1012,1014,639
1012,1014,640
1012,1014,641
1012,1014,642
1012,1014,643
1012,1014,644
1012,1014,645
1012,1014,646
1012,1014,647
1012,1014,648
1012,1014,649
1012,1014,650
1012,1014,651
1012,1014,652
1012,1014,653
1012,1014,654
1012,1014,655
1012,1014,656
1012,1014,657
1012,1014,658
1012,1014,659
1012,1014,660
1012,1014,661
1012,1014,662
1012,1014,663
1012,1014,664
1012,1014,665
1012,1014,666
1012,1014,667
1012,1014,668
1012,1014,669
1012,1014,670
1012,1014,671
1012,1014,672
1012,1014,673
1012,1014,674
1012,1014,675
1012,1014,676
1012,1014,677
1012,1014,678
1012,1014,679
1012,1014,680
1012,1014,681
1012,1014,682
1012,1014,683
1012,1014,684
1012,1014,685
1012,1014,686
1012,1014,687
1012,1014,688
1012,1014,689
1012,1014,690
1012,1014,691
1012,1014,692
1012,1014,693
1012,1014,694
1012,1014,695
1012,1014,696
1012,1014,697
1012,1014,698
1012,1014,699
1012,1014,700
1012,1014,701
1012,1014,702
1012,1014,703
1012,1014,704
1012,1014,705
1012,1014,706
1012,1014,707
1012,1014,708
1012,1014,709
1012,1014,710
1012,1014,711
1012,1014,712
1012,1014,713
1012,1014,714
1012,1014,715
1012,1014,716
1012,1014,717
1012,1014,718
1012,1014,719
1012,1014,720
1012,1014,721
1012,1014,722
1012,1014,723
1012,1014,724
1012,1014,725
1012,1014,726
1012,1014,727
1012,1014,728
1012,1014,729
1012,1014,730
1012,1014,731
1012,1014,732
1012,1014,733
1012,1014,734
1012,1014,735
1012,1014,736
1012,1014,737
1012,1014,738
1012,1014,739
1012,1014,740
1012,1014,741
1012,1014,742
1012,1014,743
1012,1014,744
1012,1014,745
1012,1014,746
1012,1014,747
1012,1014,748
1012,1014,749
1012,1014,750
1012,1014,751
1012,1014,752
1012,1014,753
1012,1014,754
1012,1014,755
1012,1014,756
1012,1014,757
1012,1014,758
1012,1014,759
1012,1014,760
1012,1014,761
1012,1014,762
1012,1014,763
1012,1014,764
1012,1014,765
1012,1014,766
1012,1014,767
1012,1014,768
1012,1014,769
1012,1014,770
1012,1014,771
1012,1014,772
1012,1014,773
1012,1014,774
1012,1014,775
1021,1014,776
1030,1014,777
1039,1014,778
1039,1014,779
1046,1014,780
1054,1014,781
1063,1014,782
1072,1014,783
1081,1014,784
1090,1014,785
1099,1014,786
1108,1014,787
1117,1014,788
1126,1014,789
1135,1014,790
1144,1014,791
1153,1014,792
1162,1014,793
1171,1014,794
1180,1014,795
1189,1014,796
1198,1014,797
1207,1014,798
1216,1014,799
1225,1014,800
1234,1014,801
1243,1014,802
1252,1014,803
1261,1014,804
1270,1014,805
1279,1014,806
1288,1014,807
1297,1014,808
1306,1014,809
1306,1014,810
1313,1014,811
1321,1014,812
1330,1014,813
1339,1014,814
1348,1014,815
1357,1014,816
1366,1014,817
1375,1014,818
1384,1014,819
1393,1014,820
1402,1014,821
1411,1014,822
1420,1014,823
1429,1014,824
1438,1014,825
1447,1014,826
1456,1014,827
1462,1014,828
1466,1014,829
1468,1014,830
1470,1014,831
1471,1014,832
1472,1014,833
1472,1014,834
1472,1014,835
1472,1014,836
1472,1014,837
1472,1014,838
1472,1014,839
1472,1014,840
1472,1014,841
1472,1014,842
1472,1014,843
1473,1014,844
1480,1014,845
1489,1014,846
1500,1014,847
1506,1014,848
1512,1014,849
1518,1014,850
1518,1014,851
1518,1014,852
1518,1014,853
1518,1014,854
1518,1014,855
1518,1014,856
1518,1014,857
1518,1014,858
1518,1014,859
1518,1014,860
1518,1014,861
1518,1014,862
1518,1014,863
1518,1014,864
1518,1014,865
1518,1014,866
1518,1014,867
1518,1014,868
1518,1014,869
1518,1014,870
1518,1014,871
1518,1014,872
1518,1014,873
1518,1014,874
1518,1014,875
1518,1014,876
1518,1014,877
1518,1014,878
1518,1014,879
1518,1014,880
1518,1014,881
1518,1014,882
1518,1014,883
1518,1014,884
1518,1014,885
1518,1014,886
1518,1014,887
1518,1014,888
1518,1014,889
1518,1014,890
1518,1014,891
1518,1014,892
1518,1014,893
1518,1014,894
1518,1014,895
1518,1014,896
1518,1014,897
1518,1014,898
1518,1014,899
1518,1014,900
1518,1014,901
1518,1014,902
1518,1014,903
1518,1014,904
1518,1014,905
1518,1014,906
1518,1014,907
1518,1014,908
1518,1014,909
1518,1014,910
1518,1014,911
1518,1014,912
1518,1014,913
1518,1014,914
1518,1014,915
1518,1014,916
1518,1014,917
1518,1014,918
1518,1014,919
1518,1014,920
1518,1014,921
1518,1014,922
1518,1014,923
1518,1014,924
1518,1014,925
1518,1014,926
1518,1014,927
1518,1014,928
1518,1014,929
1518,1014,930
1518,1014,931
1518,1014,932
1518,1014,933
1518,1014,934
1518,1014,935
1518,1014,936
1518,1014,937
1518,1014,938
1518,1014,939
1518,1014,940
1518,1014,941
1518,1014,942
1518,1014,943
1518,1014,944
1518,1014,945
1518,1014,946
1518,1014,947
1518,1014,948
1518,1014,949
1518,1014,950
1518,1014,951
1518,1014,952
1518,1014,953
1518,1014,954
1518,1014,955
1518,1014,956
1518,1014,957
1518,1014,958
1518,1014,959
1518,1014,960
1518,1014,961
1518,1014,962
1518,1014,963
1518,1014,964
1518,1014,965
1518,1014,966
1518,1014,967
1518,1014,968
1518,1014,969
1518,1014,970
1518,1014,971
1518,1014,972
1518,1014,973
1518,1014,974
1518,1014,975
1518,1014,976
1518,1014,977
1518,1014,978
1518,1014,979
1518,1014,980
1518,1014,981
1518,1014,982
1518,1014,983
1518,1014,984
1518,1014,985
1518,1014,986
1518,1014,987
1518,1014,988
1518,1014,989
1518,1014,990
1518,1014,991
1518,1014,992
1518,1014,993
1518,1014,994
1518,1014,995
1518,1014,996
1518,1014,997
1518,1014,998
1518,1014,999
1518,1014,1000
1518,1014,1001
1518,1014,1002
1518,1014,1003
1518,1014,1004
1518,1014,1005
1518,1014,1006
1518,1014,1007
1518,1014,1008
1518,1014,1009
1518,1014,1010
1518,1014,1011
1518,1014,1012
1518,1014,1013
1518,1014,1014
1518,1014,1015
1518,1014,1016
1518,1014,1017
1518,1014,1018
1518,1014,1019
1518,1014,1020
1518,1014,1021
1518,1014,1022
1518,1014,1023
1518,1014,1024
1518,1014,1025
1518,1014,1026
1518,1014,1027
1518,1014,1028
1518,1014,1029
1518,1014,1030
1518,1014,1031
1518,1014,1032
1518,1014,1033
1518,1014,1034
1518,1014,1035
1518,1014,1036
1518,1014,1037
1518,1014,1038
1518,1014,1039
1518,1014,1040
1518,1014,1041
1518,1016,1042
1518,1020,1043
1518,1026,1044
1518,1035,1045
1518,1044,1046
1518,1053,1047
1518,1062,1048
1518,1071,1049
1518,1080,1050
1518,1089,1051
1518,1098,1052
1518,1107,1053
1518,1116,1054
1518,1125,1055
1518,1134,1056
1518,1143,1057
1518,1152,1058
1518,1161,1059
1518,1170,1060
1518,1179,1061
1518,1188,1062
1518,1197,1063
1518,1206,1064
1518,1215,1065
1518,1224,1066
1518,1233,1067
1518,1242,1068
1518,1251,1069
1518,1260,1070
1518,1269,1071
1518,1278,1072
1518,1287,1073
1518,1296,1074
1518,1305,1075
1518,1314,1076
1518,1323,1077
1518,1332,1078
1518,1341,1079
1518,1350,1080
1518,1359,1081
1518,1368,1082
1518,1377,1083
1518,1386,1084
1518,1395,1085
1518,1404,1086
1518,1413,1087
1518,1422,1088
1518,1431,1089
1518,1440,1090
1518,1449,1091
1518,1458,1092
1518,1467,1093
1518,1476,1094
1518,1485,1095
1518,1494,1096
1518,1503,1097
1518,1512,1098
1518,1521,1099
1518,1521,1100
1518,1521,1101
1518,1521,1102
1518,1521,1103
1518,1521,1104
1518,1521,1105
1518,1521,1106
1518,1521,1107
1518,1521,1108
1518,1521,1109
1518,1521,1110
1518,1521,1111
1518,1521,1112
1518,1521,1113
1518,1521,1114
1518,1521,1115
1518,1521,1116
1518,1521,1117
1518,1521,1118
1518,1521,1119
1518,1521,1120
1518,1521,1121
1518,1521,1122
1518,1521,1123
1518,1521,1124
1518,1521,1125
1518,1521,1126
1518,1521,1127
1518,1521,1128
1518,1521,1129
1518,1521,1130
1518,1521,1131
1518,1521,1132
1518,1521,1133
1518,1521,1134
1518,1521,1135
1518,1521,1136
1518,1521,1137
1518,1521,1138
1518,1521,1139
1518,1521,1140
1518,1521,1141
1518,1521,1142
1518,1521,1143
1518,1521,1144
1518,1521,1145
1518,1521,1146
1518,1521,1147
1518,1521,1148
1518,1521,1149
1518,1521,1150
1518,1521,1151
1518,1521,1152
1518,1521,1153
1518,1521,1154
1518,1521,1155
1518,1521,1156
1518,1521,1157
1518,1521,1158
1518,1521,1159
1518,1521,1160
1518,1521,1161
1518,1521,1162
1518,1521,1163
1518,1521,1164
1518,1521,1165
1518,1521,1166
1518,1521,1167
1518,1521,1168
1518,1521,1169
1518,1521,1170
1518,1521,1171
1518,1521,1172
1518,1521,1173
1518,1521,1174
1518,1521,1175
1518,1521,1176
1518,1521,1177
1518,1521,1178
1518,1521,1179
1518,1521,1180
1518,1521,1181
1518,1521,1182
1518,1521,1183
1518,1521,1184
1518,1521,1185
1518,1521,1186
1518,1521,1187
1518,1521,1188
1518,1521,1189
1518,1521,1190
1518,1521,1191
1518,1521,1192
1518,1521,1193
1518,1521,1194
1518,1521,1195
1518,1521,1196
1518,1521,1197
1518,1521,1198
1518,1521,1199
1518,1521,1200
1518,1521,1201
1518,1521,1202
1518,1521,1203
1518,1521,1204
1518,1521,1205
1518,1521,1206
1518,1521,1207
1518,1521,1208
1518,1521,1209
1518,1521,1210
1518,1521,1211
1518,1521,1212
1518,1521,1213
1518,1521,1214
1518,1521,1215
1518,1521,1216
1518,1521,1217
1518,1521,1218
1518,1521,1219
1518,1521,1220
1518,1521,1221
1518,1521,1222
1518,1521,1223
1518,1521,1224
1518,1521,1225
1518,1521,1226
1518,1521,1227
1518,1521,1228
1518,1521,1229
1518,1521,1230
1518,1521,1231
1518,1521,1232
1518,1521,1233
1518,1521,1234
1518,1521,1235
1518,1521,1236
1518,1521,1237
1518,1521,1238
1518,1521,1239
1518,1521,1240
1518,1521,1241
1518,1521,1242
1518,1521,1243
1518,1521,1244
1518,1521,1245
1518,1521,1246
1518,1521,1247
1518,1521,1248
1518,1521,1249
1518,1521,1250
1518,1521,1251
1518,1521,1252
1518,1521,1253
1518,1521,1254
1518,1521,1255
1518,1521,1256
1518,1521,1257
1518,1521,1258
1518,1521,1259
1518,1521,1260
1518,1521,1261
1518,1521,1262
1518,1521,1263
1518,1521,1264
1518,1521,1265
1518,1521,1266
1518,1521,1267
1518,1521,1268
1518,1521,1269
1518,1521,1270
1518,1521,1271
1518,1521,1272
1518,1521,1273
1518,1521,1274
1518,1521,1275
1518,1521,1276
1518,1521,1277
1518,1521,1278
1518,1521,1279
1518,1521,1280
1518,1521,1281
1518,1521,1282
1518,1521,1283
1518,1521,1284
1518,1521,1285
1518,1521,1286
1518,1521,1287
1518,1521,1288
1518,1521,1289
1518,1521,1290
1518,1521,1291
1518,1521,1292
1518,1521,1293
1518,1521,1294
1518,1521,1295
1518,1521,1296
1518,1521,1297
1518,1521,1298
1518,1521,1299
1518,1521,1300
1518,1521,1301
1518,1521,1302
1518,1521,1303
1518,1521,1304
1518,1521,1305
1518,1521,1306
1518,1521,1307
1518,1521,1308
1518,1521,1309
1518,1521,1310
1518,1521,1311
1518,1521,1312
1518,1521,1313
1518,1521,1314
1518,1521,1315
1518,1521,1316
1518,1521,1317
1518,1521,1318
1518,1521,1319
1518,1521,1320
1518,1521,1321
1518,1521,1322
1518,1521,1323
1518,1521,1324
1518,1521,1325
1518,1521,1326
1518,1521,1327
1518,1521,1328
1518,1521,1329
1518,1521,1330
1518,1521,1331
1518,1521,1332
1518,1521,1333
1518,1521,1334
1518,1521,1335
1518,1521,1336
1518,1521,1337
1518,1521,1338
1518,1521,1339
1518,1521,1340
1518,1521,1341
1518,1521,1342
1518,1521,1343
1518,1521,1344
1518,1521,1345
1518,1521,1346
1518,1521,1347
1518,1521,1348
1518,1521,1349
1518,1521,1350
1518,1521,1351
1518,1521,1352
1518,1521,1353
1518,1521,1354
1518,1521,1355
1518,1521,1356
1518,1521,1357
1518,1521,1358
1518,1521,1359
1518,1521,1360
1518,1521,1361
1518,1521,1362
1518,1521,1363
1518,1521,1364
1518,1521,1365
1518,1521,1366
1518,1521,1367
1518,1521,1368
1518,1521,1369
1518,1521,1370
1518,1521,1371
1518,1521,1372
1518,1521,1373
1518,1521,1374
1518,1521,1375
1518,1521,1376
1518,1521,1377
1518,1521,1378
1518,1521,1379
1518,1521,1380
1518,1521,1381
1518,1521,1382
1518,1521,1383
1518,1521,1384
1518,1521,1385
1523,1521,1386
1531,1521,1387
1542,1521,1388
1555,1521,1389
1563,1521,1390
1572,1521,1391
1581,1521,1392
1590,1521,1393
1595,1521,1394
1602,1521,1395
1611,1521,1396
1620,1521,1397
1629,1521,1398
1638,1521,1399
1647,1521,1400
1656,1521,1401
1663,1521,1402
1671,1521,1403
1680,1521,1404
1689,1521,1405
1698,1521,1406
1707,1521,1407
1716,1521,1408
1725,1521,1409
1734,1521,1410
1743,1521,1411
1752,1521,1412
1761,1521,1413
1768,1521,1414
1776,1521,1415
1785,1521,1416
1794,1521,1417
1803,1521,1418
1812,1521,1419
1821,1521,1420
1830,1521,1421
1839,1521,1422
1848,1521,1423
1857,1521,1424
1866,1521,1425
1873,1521,1426
1881,1521,1427
1881,1521,1428
1881,1521,1429
1881,1521,1430
1881,1521,1431
1881,1521,1432
1881,1521,1433
1881,1521,1434
1881,1521,1435
1881,1521,1436
1881,1521,1437
1881,1521,1438
1881,1521,1439
1881,1521,1440
1881,1521,1441
1881,1521,1442
1881,1521,1443
1881,1521,1444
1881,1521,1445
1881,1521,1446
1881,1521,1447
1881,1521,1448
1881,1521,1449
1881,1521,1450
1881,1521,1451
1881,1521,1452
1881,1521,1453
1881,1521,1454
1881,1521,1455
1881,1521,1456
1881,1521,1457
1881,1521,1458
1881,1521,1459
1881,1521,1460
1881,1521,1461
1881,1521,1462
1881,1521,1463
1881,1521,1464
1881,1521,1465
1881,1521,1466
1881,1521,1467
1881,1521,1468
1881,1521,1469
1881,1521,1470
1881,1521,1471
1881,1521,1472
1881,1521,1473
1881,1521,1474
1881,1521,1475
1881,1521,1476
1881,1521,1477
1881,1521,1478
1881,1521,1479
1881,1521,1480
1881,1521,1481
1881,1521,1482
1881,1521,1483
1881,1521,1484
1881,1521,1485
1881,1521,1486
1881,1521,1487
1881,1521,1488
1881,1521,1489
1881,1521,1490
1881,1521,1491
1881,1521,1492
1881,1521,1493
1881,1521,1494
1881,1521,1495
1881,1521,1496
1881,1521,1497
1881,1521,1498
1881,1521,1499
1881,1521,1500
1881,1521,1501
1881,1521,1502
1881,1521,1503
1881,1521,1504
1881,1521,1505
1881,1521,1506
1881,1521,1507
1881,1521,1508
1881,1521,1509
1881,1521,1510
1881,1521,1511
1881,1521,1512
1881,1521,1513
1881,1521,1514
1881,1521,1515
1881,1521,1516
1881,1521,1517
1881,1521,1518
1881,1521,1519
1881,1521,1520
1881,1521,1521
1881,1521,1522
1881,1521,1523
1881,1521,1524
1881,1521,1525
1881,1521,1526
1881,1521,1527
1881,1521,1528
1881,1521,1529
1881,1521,1530
1881,1521,1531
1881,1521,1532
1881,1521,1533
1881,1521,1534
1881,1521,1535
1881,1521,1536
1881,1521,1537
1881,1521,1538
1881,1521,1539
1881,1521,1540
1881,1521,1541
1881,1521,1542
1881,1521,1543
1881,1521,1544
1881,1521,1545
1881,1521,1546
1881,1521,1547
1881,1521,1548
1881,1521,1549
1881,1521,1550
1881,1521,1551
1881,1521,1552
1881,1521,1553
1881,1521,1554
1881,1521,1555
1881,1521,1556
1881,1521,1557
1881,1521,1558
1881,1521,1559
1881,1521,1560
1881,1521,1561
1881,1521,1562
1881,1521,1563
1881,1521,1564
1881,1521,1565
1881,1521,1566
1881,1521,1567
1881,1521,1568
1881,1521,1569
1881,1521,1570
1881,1521,1571
1881,1521,1572
1881,1521,1573
1881,1521,1574
1881,1521,1575
1881,1521,1576
1881,1521,1577
1881,1521,1578
1881,1521,1579
1881,1521,1580
1881,1521,1581
1881,1521,1582
1881,1521,1583
1881,1521,1584
1881,1521,1585
1881,1521,1586
1881,1521,1587
1881,1521,1588
1881,1521,1589
1881,1521,1590
1881,1521,1591
1881,1521,1592
1881,1521,1593
1881,1521,1594
1881,1521,1595
1881,1521,1596
1881,1521,1597
1881,1521,1598
1881,1521,1599
1881,1521,1600
1881,1521,1601
1881,1521,1602
1881,1521,1603
1881,1521,1604
1881,1521,1605
1881,1521,1606
1881,1521,1607
1881,1521,1608
1881,1521,1609
1881,1521,1610
1881,1521,1611
1881,1521,1612
1881,1521,1613
1881,1521,1614
1881,1521,1615
1881,1521,1616
1881,1521,1617
1881,1521,1618
1881,1521,1619
1881,1521,1620
1881,1521,1621
1881,1521,1622
1881,1521,1623
1881,1521,1624
1881,1521,1625
1881,1521,1626
1881,1521,1627
1881,1521,1628
1881,1521,1629
1881,1521,1630
1881,1521,1631
1881,1521,1632
1881,1521,1633
1881,1521,1634
1881,1521,1635
1881,1521,1636
1881,1521,1637
1881,1521,1638
1881,1521,1639
1881,1521,1640
1881,1521,1641
1881,1521,1642
1881,1521,1643
1881,1521,1644
1881,1521,1645
1881,1521,1646
1881,1521,1647
1881,1521,1648
1881,1521,1649
1881,1521,1650
1881,1521,1651
1881,1521,1652
1881,1521,1653
1881,1521,1654
1881,1521,1655
1881,1521,1656
1881,1521,1657
1881,1521,1658
1881,1521,1659
1881,1521,1660
1881,1521,1661
1881,1521,1662
1881,1521,1663
1881,1521,1664
1881,1521,1665
1881,1521,1666
1881,1521,1667
1881,1521,1668
1881,1521,1669
1881,1521,1670
1881,1521,1671
1881,1521,1672
1881,1521,1673
1881,1521,1674
1881,1521,1675
1881,1521,1676
1881,1521,1677
1881,1521,1678
1881,1521,1679
1881,1521,1680
1881,1521,1681
1881,1521,1682
1881,1521,1683
1881,1521,1684
1881,1521,1685
1881,1521,1686
1881,1521,1687
1881,1521,1688
1881,1521,1689
1881,1521,1690
1881,1521,1691
1881,1521,1692
1881,1521,1693
1881,1521,1694
1881,1521,1695
1881,1521,1696
1881,1521,1697
1881,1521,1698
1881,1521,1699
1881,1521,1700
1881,1521,1701
1881,1521,1702
1881,1521,1703
1881,1521,1704
1881,1521,1705
1881,1521,1706
1881,1521,1707
1881,1521,1708
1881,1521,1709
1881,1521,1710
1881,1521,1711
1881,1521,1712
1881,1521,1713
1881,1521,1714
1881,1521,1715
1881,1521,1716
1881,1521,1717
1881,1521,1718
1881,1521,1719
1881,1521,1720
1881,1521,1721
1881,1521,1722
1881,1521,1723
1881,1521,1724
1881,1521,1725
1881,1521,1726
1881,1521,1727
1881,1521,1728
1881,1521,1729
1881,1521,1730
1881,1521,1731
1881,1521,1732
1881,1521,1733
1881,1521,1734
1881,1521,1735
1881,1521,1736
1881,1521,1737
1881,1521,1738
1881,1521,1739
1881,1521,1740
1881,1521,1741
1881,1521,1742
1881,1521,1743
1881,1521,1744
1881,1521,1745
1881,1521,1746
1881,1521,1747
1881,1521,1748
1881,1521,1749
1881,1521,1750
1881,1521,1751
1881,1521,1752
1881,1521,1753
1881,1521,1754
1881,1521,1755
1881,1521,1756
1881,1521,1757
1881,1521,1758
1881,1521,1759
1881,1521,1760
1881,1521,1761
1881,1521,1762
1881,1521,1763
1881,1521,1764
1881,1521,1765
1881,1521,1766
